Unnamed: 0,kmeans_0,kmeans_1,kmeans_2,kmeans_3,kmeans_4,kmeans_5,kmeans_6,kmeans_7,kmeans_8,kmeans_9,uid,MP0045048_bin,MP0041080_bin,MP0110001_bin,MS0050011_bin,MP0050048_bin,mp_district_13_bin,MP0045115_bin,MP0110037_bin,MP0042110_bin,MP0110027_bin,MP0110022_bin,MP0110010_bin,MP0050003_bin,MP0110026_bin,mp_district_41_bin,MP0050047_bin,MP0110012_bin,MP0045110_bin,MP0110002_bin,MP0110044_bin,MP0050028_bin,MP0110024_bin,MP0110045_bin,MP0110009_bin,MP0041053_bin,MP0042067_bin,MP0050018_bin,MP0110006_bin,MP0110004_bin,MP0110020_bin,MP0110029_bin,MP0110011_bin,MP0110023_bin,MS0050001_bin,MP0110030_bin,MP0110046_bin,MP0110021_bin,label
1524,0,0,0,0,0,0,0,1,0,0,kn1525,12.0,0.0,1.0,4.0,0.0,1.0,0.0,15.0,1.0,11.0,15.0,0.0,1.0,11.0,0.0,13.0,0.0,2.0,0.0,14.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,9.0,15.0,0
1525,0,0,0,0,0,0,0,1,0,0,kn1526,8.0,0.0,1.0,7.0,11.0,0.0,6.0,0.0,7.0,0.0,8.0,1.0,1.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,18.0,0.0,0.0,7.0,0.0,0.0,11.0,1.0,0.0,4.0,2.0,0
1526,0,0,0,0,0,0,0,1,0,0,kn1527,18.0,0.0,1.0,11.0,3.0,0.0,0.0,2.0,14.0,17.0,19.0,7.0,1.0,17.0,0.0,1.0,0.0,16.0,4.0,19.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,19.0,9.0,0.0,19.0,19.0,0
1527,0,0,0,0,0,0,0,1,0,0,kn1528,15.0,1.0,1.0,0.0,6.0,0.0,0.0,4.0,14.0,18.0,17.0,17.0,1.0,18.0,0.0,5.0,0.0,15.0,0.0,16.0,4.0,10.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,15.0,12.0,17.0,14.0,0.0,0.0,13.0,10.0,0
1528,0,0,0,0,0,0,0,1,0,0,kn1529,3.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,14.0,4.0,3.0,7.0,0.0,4.0,0.0,10.0,0.0,11.0,0.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,14.0,0.0,3.0,3.0,4.0,0
1529,0,0,0,0,0,0,0,1,0,0,kn1530,13.0,1.0,1.0,11.0,19.0,0.0,0.0,1.0,9.0,8.0,12.0,2.0,1.0,8.0,0.0,6.0,0.0,16.0,0.0,10.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,14.0,0.0,0.0,6.0,10.0,0
1530,0,0,0,0,0,0,0,1,0,0,kn1531,8.0,0.0,1.0,11.0,11.0,0.0,0.0,0.0,4.0,19.0,14.0,6.0,1.0,19.0,0.0,14.0,0.0,1.0,0.0,9.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,15.0,3.0,10.0,0.0,4.0,7.0,0
1531,0,0,0,0,0,0,0,1,0,0,kn1532,9.0,0.0,1.0,1.0,19.0,0.0,0.0,1.0,8.0,8.0,6.0,2.0,1.0,8.0,0.0,6.0,1.0,15.0,0.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,15.0,1.0,0.0,6.0,6.0,0
1532,0,0,0,0,0,0,0,1,0,0,kn1533,4.0,0.0,1.0,11.0,17.0,0.0,0.0,0.0,6.0,5.0,2.0,8.0,1.0,5.0,0.0,15.0,0.0,14.0,4.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,4.0,7.0,0
1533,0,0,0,0,0,0,1,0,0,0,kn1534,13.0,1.0,1.0,0.0,8.0,0.0,0.0,10.0,4.0,0.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,9.0,1.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1534,0,0,0,0,0,0,0,1,0,0,kn1535,3.0,0.0,1.0,11.0,2.0,0.0,0.0,5.0,1.0,6.0,5.0,10.0,1.0,6.0,0.0,18.0,0.0,2.0,0.0,3.0,5.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,0.0,2.0,5.0,0
1535,0,0,0,0,0,0,0,1,0,0,kn1536,3.0,0.0,1.0,11.0,14.0,0.0,0.0,0.0,2.0,9.0,10.0,0.0,0.0,9.0,0.0,18.0,0.0,5.0,0.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,4.0,0.0,0.0,2.0,17.0,0.0,5.0,9.0,0
1536,0,0,0,0,0,0,0,1,0,0,kn1537,4.0,0.0,1.0,11.0,7.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,1.0,2.0,0.0,17.0,0.0,9.0,0.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,5.0,0.0,4.0,4.0,0
1537,0,0,0,0,0,0,0,1,0,0,kn1538,6.0,0.0,1.0,1.0,16.0,0.0,0.0,0.0,14.0,9.0,4.0,4.0,1.0,9.0,0.0,5.0,0.0,9.0,0.0,8.0,7.0,11.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,16.0,8.0,0.0,13.0,12.0,0
1538,0,0,0,0,0,0,1,0,0,0,kn1539,3.0,0.0,1.0,7.0,9.0,0.0,8.0,0.0,2.0,0.0,4.0,3.0,1.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,0.0,3.0,7.0,0
1539,0,0,0,0,0,0,0,1,0,0,kn1540,0.0,3.0,1.0,0.0,15.0,0.0,0.0,2.0,14.0,10.0,6.0,7.0,1.0,10.0,0.0,17.0,0.0,1.0,0.0,11.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,6.0,9.0,0
1540,0,0,0,0,0,0,0,1,0,0,kn1541,18.0,2.0,1.0,1.0,9.0,0.0,0.0,0.0,16.0,17.0,19.0,0.0,1.0,17.0,0.0,12.0,0.0,10.0,0.0,18.0,7.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,4.0,0.0,10.0,3.0,0
1541,0,0,1,0,0,0,0,0,0,0,kn1542,3.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,16.0,0.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,16.0,0.0,0.0,0.0,0
1542,0,0,0,0,0,0,0,1,0,0,kn1543,1.0,1.0,1.0,0.0,17.0,0.0,4.0,4.0,1.0,2.0,2.0,5.0,1.0,2.0,0.0,19.0,0.0,2.0,0.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,0
1543,0,0,0,0,0,0,1,0,0,0,kn1544,8.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,7.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
1544,0,0,0,0,0,0,0,1,0,0,kn1545,0.0,0.0,1.0,0.0,18.0,0.0,0.0,7.0,4.0,10.0,8.0,2.0,1.0,10.0,0.0,16.0,0.0,0.0,0.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,0
1545,0,0,0,0,0,0,0,1,0,0,kn1546,1.0,0.0,1.0,0.0,16.0,0.0,0.0,1.0,5.0,3.0,2.0,4.0,1.0,3.0,0.0,16.0,0.0,2.0,0.0,2.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,0
1546,0,0,0,0,0,0,0,1,0,0,kn1547,5.0,0.0,1.0,0.0,1.0,1.0,0.0,10.0,11.0,10.0,6.0,11.0,2.0,10.0,0.0,11.0,0.0,8.0,0.0,9.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,2.0,9.0,0.0,0.0,14.0,15.0,0
1547,0,0,0,0,0,0,0,1,0,0,kn1548,9.0,0.0,1.0,11.0,7.0,0.0,0.0,2.0,8.0,7.0,14.0,0.0,1.0,7.0,0.0,11.0,0.0,3.0,0.0,9.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,4.0,4.0,0
1548,0,0,0,0,0,0,0,1,0,0,kn1549,11.0,0.0,1.0,7.0,4.0,0.0,0.0,18.0,17.0,16.0,16.0,12.0,1.0,16.0,0.0,1.0,0.0,15.0,0.0,17.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,11.0,18.0,15.0,1.0,18.0,18.0,0
1549,0,0,0,0,0,0,0,1,0,0,kn1550,1.0,0.0,1.0,11.0,16.0,0.0,0.0,4.0,2.0,5.0,2.0,9.0,1.0,5.0,0.0,18.0,0.0,1.0,0.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,2.0,7.0,1.0,3.0,4.0,0
1550,0,0,0,0,0,0,0,1,0,0,kn1551,16.0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,17.0,12.0,13.0,2.0,1.0,12.0,0.0,1.0,0.0,17.0,0.0,14.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,19.0,0.0,0.0,15.0,14.0,0
1551,0,0,0,0,0,0,0,1,0,0,kn1552,11.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,9.0,10.0,12.0,19.0,1.0,10.0,0.0,4.0,0.0,13.0,0.0,9.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0,14.0,15.0,0.0,0.0,9.0,10.0,0
1552,0,0,0,0,0,0,0,1,0,0,kn1553,9.0,0.0,1.0,0.0,2.0,0.0,0.0,14.0,9.0,10.0,12.0,10.0,1.0,10.0,0.0,5.0,0.0,7.0,0.0,13.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,15.0,15.0,0
1553,0,0,0,0,0,0,0,1,0,0,kn1554,16.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,14.0,14.0,18.0,0.0,14.0,0.0,13.0,0.0,11.0,0.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,1.0,12.0,0.0,0.0,10.0,8.0,0
1554,0,0,0,0,0,0,0,1,0,0,kn1555,9.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,7.0,6.0,7.0,7.0,1.0,6.0,0.0,7.0,0.0,8.0,0.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,12.0,1.0,3.0,14.0,0.0,0.0,10.0,8.0,0
1555,0,0,0,0,0,0,0,1,0,0,kn1556,13.0,1.0,1.0,0.0,12.0,0.0,0.0,0.0,9.0,16.0,16.0,13.0,1.0,16.0,0.0,6.0,0.0,14.0,0.0,16.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,12.0,0.0,0.0,14.0,16.0,0
1556,0,0,0,0,0,0,0,1,0,0,kn1557,18.0,1.0,1.0,6.0,4.0,0.0,0.0,18.0,16.0,16.0,17.0,5.0,2.0,16.0,0.0,1.0,0.0,18.0,0.0,18.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,18.0,6.0,0.0,18.0,16.0,0
1557,0,0,0,0,0,0,0,1,0,0,kn1558,16.0,0.0,1.0,11.0,2.0,0.0,0.0,2.0,12.0,13.0,17.0,0.0,1.0,13.0,0.0,6.0,0.0,9.0,0.0,16.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,2.0,0.0,16.0,15.0,0
1558,0,0,0,0,0,0,1,0,0,0,kn1559,5.0,0.0,1.0,6.0,12.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,9.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1559,0,0,0,0,0,0,0,1,0,0,kn1560,11.0,0.0,1.0,0.0,3.0,0.0,0.0,8.0,4.0,11.0,12.0,17.0,1.0,11.0,0.0,13.0,0.0,5.0,0.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,18.0,7.0,0.0,0.0,8.0,9.0,0
1560,0,0,0,0,0,0,0,1,0,0,kn1561,11.0,0.0,1.0,11.0,5.0,0.0,0.0,0.0,16.0,6.0,15.0,12.0,1.0,6.0,0.0,9.0,0.0,8.0,0.0,13.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,8.0,13.0,0.0,13.0,12.0,0
1561,0,0,0,0,0,0,0,1,0,0,kn1562,13.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,6.0,9.0,6.0,1.0,1.0,9.0,1.0,13.0,0.0,17.0,1.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,11.0,0.0,0.0,7.0,10.0,0
1562,0,0,0,0,0,0,0,1,0,0,kn1563,1.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,10.0,5.0,5.0,16.0,1.0,5.0,0.0,15.0,0.0,2.0,0.0,5.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,3.0,0.0,0.0,4.0,9.0,0
1563,0,0,0,0,0,0,0,1,0,0,kn1564,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,4.0,0.0,6.0,0.0,8.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,8.0,10.0,0
1564,0,0,0,0,0,0,0,1,0,0,kn1565,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,11.0,2.0,5.0,1.0,1.0,2.0,0.0,13.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0
1565,0,0,0,0,0,0,0,1,0,0,kn1566,10.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,8.0,15.0,8.0,19.0,1.0,15.0,0.0,2.0,0.0,10.0,0.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,0.0,17.0,0.0,0.0,10.0,8.0,0
1566,0,0,0,0,0,0,0,1,0,0,kn1567,16.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,17.0,18.0,17.0,0.0,1.0,18.0,0.0,7.0,0.0,11.0,0.0,15.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,13.0,0.0,0.0,12.0,11.0,0
1567,0,0,0,0,0,0,0,1,0,0,kn1568,13.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,15.0,11.0,11.0,19.0,1.0,11.0,0.0,2.0,0.0,11.0,0.0,12.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,19.0,18.0,17.0,0.0,0.0,15.0,10.0,0
1568,0,0,0,0,0,0,0,1,0,0,kn1569,5.0,1.0,1.0,11.0,19.0,0.0,0.0,0.0,3.0,3.0,9.0,17.0,1.0,3.0,0.0,16.0,1.0,2.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,3.0,5.0,17.0,0.0,5.0,6.0,0
1569,0,0,0,0,0,0,0,1,0,0,kn1570,13.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,9.0,14.0,12.0,19.0,1.0,14.0,0.0,8.0,0.0,9.0,0.0,11.0,7.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,18.0,19.0,12.0,0.0,3.0,10.0,12.0,0
1570,0,0,0,0,0,0,0,1,0,0,kn1571,2.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,4.0,5.0,3.0,0.0,4.0,0.0,17.0,0.0,3.0,0.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,6.0,0
1571,0,0,0,0,0,0,0,1,0,0,kn1572,6.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,16.0,7.0,6.0,18.0,1.0,7.0,0.0,10.0,0.0,6.0,0.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,14.0,18.0,12.0,0.0,0.0,7.0,4.0,0
1572,0,0,0,0,0,0,0,1,0,0,kn1573,3.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0,5.0,14.0,1.0,3.0,0.0,18.0,0.0,6.0,0.0,5.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,7.0,9.0,1
1573,0,0,0,0,0,0,0,1,0,0,kn1574,19.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,18.0,15.0,16.0,8.0,0.0,15.0,0.0,1.0,0.0,18.0,0.0,18.0,7.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,19.0,0.0,5.0,19.0,0.0,0.0,19.0,18.0,0
1574,0,0,0,0,0,0,0,1,0,0,kn1575,14.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,10.0,8.0,13.0,18.0,1.0,8.0,0.0,6.0,0.0,7.0,0.0,12.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,15.0,14.0,0.0,0.0,11.0,11.0,0
1575,0,0,0,0,0,0,0,1,0,0,kn1576,10.0,0.0,1.0,8.0,16.0,0.0,0.0,0.0,3.0,14.0,8.0,4.0,1.0,14.0,0.0,14.0,0.0,5.0,2.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,9.0,1.0,0.0,7.0,7.0,0
1576,0,0,0,0,0,0,0,1,0,0,kn1577,7.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,4.0,7.0,9.0,14.0,1.0,7.0,0.0,10.0,0.0,5.0,0.0,11.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,8.0,0.0,2.0,12.0,16.0,0
1577,0,0,0,0,0,0,0,1,0,0,kn1578,1.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,2.0,11.0,2.0,9.0,0.0,11.0,0.0,16.0,1.0,5.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0
1578,0,0,0,0,0,0,0,1,0,0,kn1579,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,3.0,6.0,18.0,1.0,3.0,0.0,6.0,0.0,10.0,3.0,6.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,16.0,12.0,0.0,2.0,8.0,12.0,0
1579,0,0,0,0,0,0,0,1,0,0,kn1580,8.0,4.0,1.0,8.0,13.0,0.0,0.0,0.0,14.0,16.0,12.0,4.0,1.0,16.0,0.0,5.0,0.0,5.0,0.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,0.0,0.0,14.0,6.0,0.0,9.0,5.0,0
1580,0,0,0,0,0,0,0,1,0,0,kn1581,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
1581,0,0,0,0,0,0,0,1,0,0,kn1582,7.0,0.0,1.0,4.0,3.0,1.0,0.0,12.0,10.0,7.0,7.0,7.0,1.0,7.0,0.0,5.0,0.0,9.0,1.0,10.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,15.0,15.0,0.0,13.0,15.0,0
1582,0,0,0,0,0,0,0,1,0,0,kn1583,11.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,9.0,15.0,10.0,19.0,1.0,15.0,0.0,4.0,0.0,16.0,0.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,19.0,16.0,0.0,0.0,4.0,2.0,0
1583,0,0,0,0,0,0,0,1,0,0,kn1584,16.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,0.0,8.0,0.0,4.0,0.0,19.0,0.0,12.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,13.0,0.0,0.0,12.0,13.0,0
1584,0,0,0,0,0,0,0,1,0,0,kn1585,12.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,9.0,7.0,5.0,14.0,1.0,7.0,0.0,11.0,0.0,11.0,0.0,10.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,8.0,0.0,0.0,14.0,16.0,0
1585,0,0,0,0,0,0,0,1,0,0,kn1586,13.0,0.0,1.0,5.0,2.0,1.0,0.0,16.0,17.0,16.0,8.0,5.0,1.0,16.0,0.0,1.0,0.0,12.0,0.0,15.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,0.0,18.0,7.0,0.0,18.0,16.0,1
1586,0,0,0,0,0,0,0,1,0,0,kn1587,5.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,5.0,9.0,15.0,16.0,1.0,9.0,0.0,15.0,0.0,4.0,0.0,15.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,15.0,3.0,0.0,0.0,12.0,17.0,0
1587,0,0,0,0,0,0,0,1,0,0,kn1588,6.0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,8.0,8.0,10.0,16.0,1.0,8.0,0.0,10.0,0.0,10.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,4.0,11.0,0.0,0.0,5.0,5.0,0
1588,0,0,0,0,0,0,0,1,0,0,kn1589,13.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,16.0,16.0,18.0,1.0,16.0,0.0,13.0,0.0,10.0,1.0,12.0,7.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,13.0,18.0,7.0,0.0,0.0,5.0,8.0,0
1589,0,0,0,0,0,0,0,1,0,0,kn1590,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,1.0,3.0,0.0,19.0,0.0,1.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
1590,0,0,0,0,1,0,0,0,0,0,kn1591,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1591,0,0,0,0,0,0,0,1,0,0,kn1592,1.0,0.0,1.0,11.0,18.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,0.0,3.0,0.0,19.0,0.0,3.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0
1592,0,0,0,0,0,0,0,1,0,0,kn1593,14.0,0.0,1.0,10.0,6.0,0.0,0.0,13.0,8.0,15.0,13.0,11.0,1.0,15.0,0.0,10.0,0.0,18.0,0.0,14.0,6.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,9.0,10.0,7.0,1.0,15.0,16.0,0
1593,0,0,0,0,0,0,0,1,0,0,kn1594,17.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,17.0,10.0,13.0,16.0,1.0,10.0,0.0,2.0,0.0,14.0,0.0,13.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,18.0,0.0,0.0,14.0,12.0,0
1594,0,0,0,0,0,0,0,1,0,0,kn1595,16.0,6.0,1.0,0.0,17.0,0.0,0.0,2.0,6.0,18.0,12.0,6.0,1.0,18.0,0.0,6.0,1.0,11.0,0.0,14.0,3.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,0.0,13.0,15.0,0.0,2.0,14.0,15.0,0
1595,0,0,0,0,0,0,0,1,0,0,kn1596,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,6.0,19.0,1.0,5.0,0.0,9.0,0.0,4.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,11.0,10.0,0.0,0.0,3.0,4.0,0
1596,0,0,0,0,0,0,1,0,0,0,kn1597,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1597,0,0,0,0,0,0,0,1,0,0,kn1598,16.0,2.0,1.0,0.0,10.0,0.0,0.0,2.0,15.0,9.0,10.0,6.0,1.0,9.0,0.0,2.0,0.0,16.0,0.0,13.0,5.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,18.0,0.0,0.0,16.0,15.0,0
1598,0,0,0,0,0,0,0,1,0,0,kn1599,10.0,0.0,1.0,11.0,6.0,0.0,0.0,0.0,7.0,5.0,6.0,10.0,1.0,5.0,1.0,9.0,0.0,10.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,12.0,5.0,0.0,12.0,12.0,0
1599,0,0,0,0,0,0,0,1,0,0,kn1600,14.0,1.0,1.0,0.0,11.0,0.0,0.0,2.0,18.0,8.0,11.0,19.0,1.0,8.0,0.0,3.0,0.0,14.0,0.0,14.0,3.0,16.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,16.0,16.0,16.0,18.0,0.0,0.0,17.0,16.0,0
